date,z_gc_comex_carry_2m,z_gc_comex_carry_4m,z_si_comex_carry_2m,z_gc_cal_curvature,z_gc_si_cal_ratio,z_gc_comex_lbma_basis,z_si_comex_lbma_basis,z_gc_si_comex_basis_spread,z_gc_comex_curve_slope,z_comex_lbma_slope_basis,rate_regime
2021-10-31,-0.7955723878477733,-0.7583607700430552,-0.59839353306589,0.24243899001406552,-0.625266635461294,0.44968353849319903,0.47066727573348655,-0.2934912492163176,0.24243899001406552,-1.3045479256386916,zirp
2021-11-01,-0.7634271818495288,-0.7591696761175275,-0.5538832892607422,0.034782579454852025,-0.6697105542295217,0.7353764560265842,0.725780886490902,-0.4347816768758321,0.034782579454852025,-1.4276438309362547,zirp
2021-11-02,-0.7577246955863018,-0.7700949548441359,-0.5495784077464437,-0.06976742345876215,-0.6659193200221837,0.7649093250452841,0.7442692138048946,-0.438945989090799,-0.06976742345876215,-1.5054402251763759,zirp
2021-11-03,-0.7443385188359211,-0.7584541901243493,-0.5383051862013439,-0.07970980027744826,-0.6609844433857541,0.8755455117689273,0.8141724166548622,-0.4594815367230097,-0.07970980027744826,-1.5094026163510739,zirp
2021-11-04,-0.7529976604480574,-0.7650506940116627,-0.5553039892747704,-0.06837424309526632,-0.6351040475491517,0.778120133054958,0.6975782902157889,-0.3852447605660349,-0.06837424309526632,-1.3945426658210007,zirp
2021-11-05,-0.725656654147745,-0.7371922942299252,-0.49890709177749065,-0.06592728551146375,-0.7255316615779779,-1.1895184844526097,0.23426144115676947,-0.6625652361817048,-0.06592728551146375,-1.23340939070828,zirp
2021-11-06,-0.722479338304228,-0.7339983102019623,-0.49586880389749133,-0.06639161035291051,-0.7270981016949404,-1.184990550844598,0.23449405436921383,-0.6575422424649342,-0.06639161035291051,-1.2290145695555534,zirp
2021-11-07,-0.7193072786212256,-0.730809981597242,-0.49282824847655604,-0.06685602737705061,-0.7286685197066658,-1.1807008274858752,0.23472670649070054,-0.6525370923627916,-0.06685602737705061,-1.2441094838917361,zirp
2021-11-08,-0.7206404874168848,-0.7313911403384653,-0.47132004385631915,-0.06240969252242979,-0.7933123013742688,-1.2218869082065484,0.3404299676654522,-0.767536521459462,-0.06240969252242979,-1.0979940160490353,zirp
2021-11-09,-0.7516487654133668,-0.7451626213796999,-0.461064612151839,0.045634046152211644,-0.9087528208172878,-1.5663529752131524,0.37778021604081663,-0.9261744078418929,0.045634046152211644,-1.1900916159507309,zirp
2021-11-10,-0.6894615637271919,-0.7475966608940651,-0.47237404145830897,-0.36124464706654646,-0.7047137503204796,-0.9634496862681337,0.2895738258977602,-0.6228398208717628,-0.36124464706654646,-1.2537903414079359,zirp
2021-11-11,-0.6600940846396997,-0.7335899743137382,-0.4557060360764317,-0.45800238303032975,-0.6686418257513943,-0.691332325997081,0.36682100301925524,-0.5981730881679744,-0.45800238303032975,-1.5202697787105297,zirp
2021-11-12,-0.6916080238011615,-0.7477206069485084,-0.46898896403227425,-0.3507149265883352,-0.7195508067733437,-1.0662404434358357,0.2685030034280605,-0.6254197264082936,-0.3507149265883352,-1.7188843642340237,zirp
2021-11-13,-0.6885745972853463,-0.7445940548440908,-0.46600402138747965,-0.35180077957751166,-0.718369107821571,-1.0791788495769092,0.26530697269109105,-0.6194358381134903,-0.35180077957751166,-1.7109259707827196,zirp
2021-11-14,-0.6855466885879486,-0.7414745553022661,-0.4630157829070747,-0.35288815419567005,-0.7171891142773916,-1.0946476521267454,0.26211066299921804,-0.6134639073264143,-0.35288815419567005,-1.7140732102551646,zirp
2021-11-15,-0.5829330876021713,-0.6582986788059335,-0.40841748474120654,-0.47189537034731777,-0.5875269156003947,0.0620377804733506,0.5641624566967236,-0.5452407706978788,-0.47189537034731777,-1.8607671100590635,zirp
2021-11-16,-0.5740958170979839,-0.650817925298243,-0.4009637854155381,-0.47722926348415545,-0.5843373741448095,0.14262588900185266,0.5346393837143933,-0.49309539687181553,-0.47722926348415545,-1.8320819527230805,zirp
2021-11-17,-0.5787402851174953,-0.6540279563774586,-0.38994478914967995,-0.4658330777241886,-0.6243410138658073,0.0642992760659914,0.5735089557454435,-0.5596876249858995,-0.4658330777241886,-1.8824304627724011,zirp
2021-11-18,-0.5718404818563984,-0.6320275797457735,-0.3157369433570843,-0.37129630777223804,-0.7840750350170962,0.1215110901644795,0.9745168090856939,-0.9515198307384193,-0.37129630777223804,-1.5594834541357716,zirp
2021-11-19,-0.530555766128997,-0.5929647016533383,-0.2606847653825847,-0.3830593019197201,-0.8054097103495915,0.5906337044026477,1.2587188418983741,-1.100811216274562,-0.3830593019197201,-1.565827436852221,zirp
2021-11-20,-0.5276394476100824,-0.5902187394852939,-0.2566333544873923,-0.38238791071491884,-0.8051576826434379,0.601283043410028,1.2488768516060926,-1.0945179715037603,-0.38238791071491884,-1.558525995531644,zirp
2021-11-21,-0.5247252772821127,-0.5874815354143635,-0.252544167224523,-0.3817168615352061,-0.8049057462452964,0.6121654754802083,1.2391581643292997,-1.0883537277183342,-0.3817168615352061,-1.5628448429439892,zirp
2021-11-22,-0.4632564446809611,-0.5319671811239722,-0.19577369014337423,-0.41552593605656446,-0.7837574444971911,1.3250984302238225,1.5201710302261364,-1.1671422828883606,-0.41552593605656446,-1.6402759265104883,zirp
2021-11-23,-0.5557365454760499,-0.5888031262566019,-0.2882156884113952,-0.19950801106491653,-0.7947758007970253,0.18457292181741417,0.9745947226462733,-0.9546118509326894,-0.19950801106491653,-1.505388840403426,zirp
2021-11-24,-0.5177985377511651,-0.5533174821276318,-0.5777398079340291,-0.2017072696196142,0.19530004028387812,0.6095078313282999,-0.6434059868727181,0.8557454641734018,-0.2017072696196142,-1.5717336435863356,zirp
2021-11-25,-0.5160493029337547,-0.55262980158128,-0.5752755618378845,-0.19821862368824192,0.1947024031211609,0.605996245991345,-0.6476010365438131,0.8590374221745091,-0.19821862368824192,-1.517521880976167,zirp
2021-11-26,-0.5149684003586072,-0.5706848892613754,-0.772278711162783,-0.29927773511094224,1.4138471003209863,0.5965857681328903,-1.7304689988136472,1.9756143079345398,-0.29927773511094224,-1.4425557700789193,zirp
2021-11-27,-0.5133147683066944,-0.5704221752264902,-0.7702310017378664,-0.29600174697197623,1.408338818782406,0.5947067125762119,-1.723093500511487,1.9644866325421153,-0.29600174697197623,-1.43631856469026,zirp
2021-11-28,-0.5117399124008203,-0.57033998374821,-0.7682203352373762,-0.2927125470485606,1.4028680340609445,0.5928315499341842,-1.7157863725219495,1.9535036790837523,-0.2927125470485606,-1.4075222925585729,zirp
2021-11-29,-0.39189271540411325,-0.4926215086259863,-0.30494388387807553,-0.5254760701509477,-0.36272264781575136,1.889357531197151,0.7282418947482788,-0.16912759896699683,-0.5254760701509477,-0.8678714197923725,zirp
2021-11-30,-0.3830706489610323,-0.5061435883140506,-0.35476797341686495,-0.6396051746427899,-0.20584721874789544,1.940534192342095,0.4405192447049497,0.14790382598847013,-0.6396051746427899,-0.9666942180569226,zirp
2021-12-01,-0.742665806543128,-0.6872339587917946,-0.6337130318105013,0.4184844424715591,-0.23370700021149507,-1.943780165648449,-1.0461980200205405,0.47771050133433496,0.4184844424715591,-0.20322687980171147,zirp
2021-12-02,-0.7316098966933566,-0.6581805018939377,-0.6682075355291649,0.5377806610775855,-0.041343731080047276,-1.8196794977144533,-1.2350372324019858,0.7125638050030909,0.5377806610775855,0.09077368390244761,zirp
2021-12-03,-0.7796331964453983,-0.6865343778100668,-0.6898514031323598,0.6645644101591377,-0.10899540615757845,-2.307882508447815,-1.3470071242981427,0.6733234728723337,0.6645644101591377,0.09011644587102281,zirp
2021-12-04,-0.778118234502435,-0.6856698532785874,-0.6883325048237072,0.669969507787746,-0.11022380096973271,-2.2755245580322625,-1.3380275436046498,0.6728587876610211,0.669969507787746,0.09190739287845108,zirp
2021-12-05,-0.7766619613271744,-0.6849045911193404,-0.686874611215859,0.6754325425632214,-0.11145355198849656,-2.2442360923339173,-1.3291503899420727,0.672394394637961,0.6754325425632214,0.09370189621575711,zirp
2021-12-06,-0.7314882565051032,-0.6609924372519994,-0.6598195193943356,0.5650993482336998,-0.07939360961768553,-1.7954821366814961,-1.1941896581090579,0.6769661742771108,0.5650993482336998,0.2931576329278394,zirp
2021-12-07,-0.6903154445647791,-0.6425187087424529,-0.6844610155226465,0.47809078085003864,0.17628285385564693,-1.3995630367587053,-1.316503100081581,0.936283566130489,0.47809078085003864,0.25343922993602364,zirp
2021-12-08,-0.6893163873867535,-0.6226244503748488,-0.6999786593497433,0.6193526946877786,0.26137028748508245,-1.400347077276428,-1.3898383191668018,1.0168795293821173,0.6193526946877786,0.46401425094052207,zirp
2021-12-09,-0.6419381045717861,-0.5971675197726193,-0.6871377096717051,0.49950955660395385,0.3626779308101588,1.0629133177687344,-0.5040232375685624,0.8795146823191935,0.49950955660395385,-0.23699838374943272,zirp
2021-12-10,-0.6453666301333757,-0.5800542557370711,-0.6911667870934433,0.6330157319593562,0.37280360628979897,0.5702723702016006,-0.5822616895197625,0.8009409102275996,0.6330157319593562,-0.38692188367297026,zirp
2021-12-11,-0.6446888702173951,-0.5807559955773732,-0.690296753403877,0.6423676509086503,0.37108437061314054,0.5649326725768187,-0.5816184378373292,0.7975188222354205,0.6423676509086503,-0.3846267959528188,zirp
2021-12-12,-0.6441304549982776,-0.5817347986345015,-0.6895250121291016,0.6519191145964494,0.36936585032611263,0.5596019268189099,-0.5809756976624169,0.7941109348032347,0.6519191145964494,-0.39357427071723233,zirp
2021-12-13,-0.6000125181928734,-0.5365290209696876,-0.6717844806864673,0.6634800964577116,0.4178451262981506,0.9411387427175597,-0.4982055023996049,0.8290864865249156,0.6634800964577116,0.48385842791599143,zirp
2021-12-14,-0.5437511155848175,-0.5242637886213039,-0.7022333132385584,0.4070624237871495,0.7589518467092132,1.4229540122025275,-0.5777335520405902,1.0678071222528587,0.4070624237871495,0.25538000641991715,zirp
2021-12-15,-0.5369484975425658,-0.51765003614723,-0.6922832874448189,0.4025829501438258,0.7090547470065466,1.4530500136732205,-0.527456098342263,1.024018968403941,0.4025829501438258,0.6197006019253447,zirp
2021-12-16,-0.5115297916054928,-0.4892378056729026,-0.6997392515687008,0.40222534990885606,0.8174152088923938,1.5084814068347803,-0.5536294869651935,1.0694400205104857,0.40222534990885606,0.5503991261933415,zirp
2021-12-17,-0.5577947040635887,-0.5390629813522384,-0.7017650149520828,0.41519391195110167,0.6612974363298335,1.0057682100661525,-0.541734827015761,0.8931487672540254,0.41519391195110167,0.5696629716165729,zirp
2021-12-18,-0.5554902135529015,-0.53744362525648,-0.702619889849179,0.4172288031059642,0.6584014146264804,0.9980268386079415,-0.541964003665028,0.890048686882798,0.4172288031059642,0.5689348062212104,zirp
2021-12-19,-0.5532141172611,-0.5358990242226884,-0.7037018933312947,0.4192702956691407,0.6555095376609705,0.9903473781235538,-0.5421932479278463,0.8869613321319428,0.4192702956691407,0.5832607142792878,zirp
2021-12-20,-0.5910897844162312,-0.5273667585073737,-0.696259221002834,0.6806953000690164,0.4884758808657937,0.46395052806502796,-0.5096413184134626,0.6817701979667395,0.6806953000690164,0.8989098061473972,zirp
2021-12-21,-0.5395999648930807,-0.4964394809895752,-0.6801088831587936,0.5381813040658832,0.5672807818166355,0.8888052125640463,-0.4341395642524417,0.7394958384932863,0.5381813040658832,0.843444573165988,zirp
2021-12-22,-0.5463339736525784,-0.5029475379824371,-0.6888239100773074,0.5388465459759457,0.583200152994794,1.0731819925563888,-0.4738387539299969,0.839372402564116,0.5388465459759457,0.9759101973754608,zirp
2021-12-23,-0.5970423184374517,-0.532114660561197,-0.6932024765270562,0.6788314346439516,0.43595512168830014,0.620787753839996,-0.4889154002893859,0.7087043021364252,0.6788314346439516,0.6447270241776649,zirp
2021-12-24,-0.5944666189317712,-0.5297414350731089,-0.6931990047089205,0.679206361986607,0.4334413630262217,0.6155045834564927,-0.4886101523417172,0.7059982315267882,0.679206361986607,0.61430970447078,zirp
2021-12-25,-0.5919058475110353,-0.5273949789240971,-0.693354189975775,0.6795814938669067,0.43092727535909775,0.6102356293937025,-0.48830501112120145,0.7033007228108303,0.6795814938669067,0.6127444586295093,zirp
2021-12-26,-0.5893605859824198,-0.5250770063935492,-0.6936804376400153,0.6799568305438217,0.42841279958080675,0.604980444218292,-0.4879999765095026,0.7006117016791573,0.6799568305438217,0.6149629845595778,zirp
2021-12-27,-0.5847784259615928,-0.4942930609707031,-0.7174299527199276,0.8126716364997877,0.5503572631399963,0.6152148905690533,-0.5863473508661591,0.8054006564560272,0.8126716364997877,0.6646426758987201,zirp
2021-12-28,-0.5345289110919267,-0.49265862392519294,-0.71994839216615,0.5493015141266709,0.7146015864768341,0.9945029970673893,-0.6155503218415498,0.9559346281960426,0.5493015141266709,0.5681333059834484,zirp
2021-12-29,-0.5282062501368473,-0.45948628174422795,-0.709965766009751,0.6790347422363987,0.680463855663472,1.0139447169396671,-0.5840621818130636,0.9289216061839024,0.6790347422363987,0.6455231821043679,zirp
2021-12-30,-0.4817174020405238,-0.43541085429787874,-0.6902311693875051,0.5410583624947549,0.7219114902156458,1.354449263130691,-0.5149929896496815,0.9658768863953332,0.5410583624947549,0.5326665016621988,zirp
2021-12-31,-0.5369398088606308,-0.44243436791022733,-0.745846159599061,0.8202718905812859,0.8317690420603888,1.006137412085336,-0.7333322253668587,1.0786479108923113,0.8202718905812859,0.6611144110231914,zirp
2022-01-01,-0.5338841918964037,-0.43923854602893597,-0.7432430543899128,0.8260629769359008,0.8284860112125227,0.9989532543809592,-0.7314092166694389,1.073188548187387,0.8260629769359008,0.6620607320242825,zirp
2022-01-02,-0.5308267629961222,-0.43603479494450315,-0.7406581284338069,0.8319174412619101,0.8252119523601629,0.9918262461551735,-0.7294909354039024,1.0677680094870068,0.8319174412619101,0.6497621314427509,zirp
2022-01-03,-0.5590389199808538,-0.49496028148569193,-0.6955071213235807,0.7010085517259905,0.5190853660080117,0.7403410888086005,-0.5721813434226417,0.8252219461765661,0.7010085517259905,0.7315900499846055,zirp
2022-01-04,-0.51556899232626,-0.4743933808228237,-0.7007153534621601,0.5619509221571477,0.67696182205021,1.0546119333396813,-0.5218990091552734,0.8740722329498103,0.5619509221571477,0.5590545697069376,zirp
2022-01-05,-0.5194931937900242,-0.5335280252646719,-0.6512660056475927,0.30563374582361125,0.44568791833401256,0.9960092893376497,-0.35339008468800603,0.6831343841448496,0.30563374582361125,0.3780560698308167,zirp
2022-01-06,-0.5431748077082521,-0.5627384488798467,-0.6389785393865285,0.30081763254672217,0.3304783823066736,1.3811423634588027,-0.3225814023572494,0.7774484267635943,0.30081763254672217,0.5616459154083111,zirp
2022-01-07,-0.4442253619416631,-0.48074476847446357,-0.5658026762758998,0.14994457892249446,0.3175623119695671,2.0985645493128877,-0.29143873184778996,0.9869488396229426,0.14994457892249446,0.49913668521828786,zirp
2022-01-08,-0.4410326751474,-0.477783750902476,-0.5627509889135752,0.1488081056777159,0.3168996500418379,2.0716224160232386,-0.30077185881628943,0.9972236738420416,0.1488081056777159,0.498281694320826,zirp
2022-01-09,-0.437832170486794,-0.47482348287424625,-0.5596987159587299,0.14767145711498605,0.31623724993319985,2.04544761737439,-0.31029490358232503,1.0076846055727773,0.14767145711498605,0.5144724575119655,zirp
2022-01-10,-0.435660659234704,-0.472777299404798,-0.5325960060683855,0.15055488120571334,0.22636878258780543,2.0136706198582903,-0.2258305513765416,0.9179777873459464,0.15055488120571334,0.5340481816098925,zirp
2022-01-11,-0.44647438382897037,-0.5124834035364952,-0.5177564400155997,0.028838162734734885,0.15085825656542637,1.889900416962522,-0.18878332119140848,0.8455180719842972,0.028838162734734885,0.48314135892079607,zirp
2022-01-12,-0.4494553289775037,-0.4582905955811577,-0.5306067147464192,0.29853582343206836,0.18859527785563077,1.8251895676098229,-0.25537473396443294,0.8972614049397879,0.29853582343206836,0.6613555183594717,zirp
2022-01-13,-0.4421480465485558,-0.4508295893833439,-0.5001222861460827,0.2957780165327206,0.10591830436522989,1.8348874493153147,-0.15955390914711676,0.8106929007586203,0.2957780165327206,0.7383582721250681,zirp
2022-01-14,-0.43546698115278004,-0.4440337628068811,-0.5130893790478571,0.2912801066565817,0.16462590643601166,1.8391659617172609,-0.2278371517003903,0.889174855519859,0.2912801066565817,0.7902300264875707,zirp
2022-01-15,-0.4322518523368693,-0.4408320792382422,-0.510143859793856,0.2888299500693372,0.16297208136540675,1.8191306614717397,-0.23627609586861498,0.898095815624858,0.2888299500693372,0.7876097942576146,zirp
2022-01-16,-0.42902807400869447,-0.43762228354353677,-0.5071993565640742,0.2863767730415861,0.16131721303790883,1.7995464578851101,-0.24486475488459641,0.9071594880177332,0.2863767730415861,0.7710149284962291,zirp
2022-01-17,-0.4257963088224165,-0.43443871307334864,-0.5041121800564061,0.2860350625828007,0.16039559340988388,1.7807129657649627,-0.2528622400715973,0.9154149373299094,0.2860350625828007,0.8489038391749838,zirp
2022-01-18,-0.41957456091646084,-0.36829470120922875,-0.52446361072845,0.5525084662079895,0.24489459741087027,1.781443392471685,-0.35140914044707316,1.0202505018409973,0.5525084662079895,0.9988605824802922,zirp
2022-01-19,-0.5428126061599834,-0.44821884317239485,-0.5501847415027787,0.842360556093772,0.028366461563101464,0.9213367971498939,-0.4705568320152867,0.8191007954633086,0.842360556093772,1.1746074841881375,zirp
2022-01-20,-0.5393838973296485,-0.4148040235891714,-0.5652270954104187,0.9720566072334675,0.08801094403625609,0.9180836956844535,-0.548704489391466,0.897892709902096,0.9720566072334675,1.258842622221059,zirp
