Date,Spot Date,Spot,First Delivery Date,Days to FDD,Swap Rate,Swap Implied EFP,Traded EFP,Nearby Contract Discount/Premium EFP over Swaps,$4 - 50% of Uncovered Position Outside Nearby,$6 - 75% of Uncovered Position Outside Nearby,$8 - 100% of Uncovered Position Outside Nearby,,Date,Spot Date,Spot,First Notice Day,Days to FND,Swap Rate,Swap Implied EFP,Traded EFP,Nearby Contract/Premium EFP over Swaps,"15c - Call to Assess Market Dynamics, Possible Sourcing Requirements, and Available Liquidity/Stock","20c for 5 Consecutive Business Days - 75% Cover, 50% Utilisation from 1st Active Contract","25c for 5 Consecutive Business Days - 100% Cover, 50% Utilisation from 1st and 2nd Active Contract",Implied in Cents,EFP in cents,Discount/Prem in Cents,,,Gold COMEX Stocks (oz),Gold Active Contract,Gold Aggregate OI,Gold Aggregate OI (oz),"Stock/
Agg OI ",,Silver COMEX Stocks ('000 oz),Silver Active Contract,Silver OI Contract,Stocks/Agg OI,Silver COMEX Stocks,Silver OI ('000 oz),Silver OI (oz)
3/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.30%,#NAME?,7.6,#NAME?,4,6,8,,3/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,0.215,#NAME?,15,20,25,#NAME?,21.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
4/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.30%,#NAME?,7.6,#NAME?,4,6,8,,4/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,0.215,#NAME?,15,20,25,#NAME?,21.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
5/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.32%,#NAME?,7.25,#NAME?,4,6,8,,5/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,0.2,#NAME?,15,20,25,#NAME?,20.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
6/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.32%,#NAME?,6.25,#NAME?,4,6,8,,6/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,0.1975,#NAME?,15,20,25,#NAME?,19.75,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
7/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.32%,#NAME?,6,#NAME?,4,6,8,,7/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,0.2,#NAME?,15,20,25,#NAME?,20.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
10/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.32%,#NAME?,5.6,#NAME?,4,6,8,,10/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,0.2,#NAME?,15,20,25,#NAME?,20.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
11/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.32%,#NAME?,5.3,#NAME?,4,6,8,,11/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,0.195,#NAME?,15,20,25,#NAME?,19.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
12/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.32%,#NAME?,5.2,#NAME?,4,6,8,,12/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,0.205,#NAME?,15,20,25,#NAME?,20.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
13/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.32%,#NAME?,4.45,#NAME?,4,6,8,,13/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,0.215,#NAME?,15,20,25,#NAME?,21.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
14/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.32%,#NAME?,4.05,#NAME?,4,6,8,,14/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.30%,#NAME?,0.225,#NAME?,15,20,25,#NAME?,22.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
17/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.35%,#NAME?,3.65,#NAME?,4,6,8,,17/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.30%,#NAME?,0.215,#NAME?,15,20,25,#NAME?,21.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
18/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.35%,#NAME?,3.7,#NAME?,4,6,8,,18/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.30%,#NAME?,0.215,#NAME?,15,20,25,#NAME?,21.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
19/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.35%,#NAME?,3.5,#NAME?,4,6,8,,19/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.30%,#NAME?,0.21,#NAME?,15,20,25,#NAME?,21.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
20/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.35%,#NAME?,2.6,#NAME?,4,6,8,,20/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.30%,#NAME?,0.2,#NAME?,15,20,25,#NAME?,20.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
21/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.35%,#NAME?,2.1,#NAME?,4,6,8,,21/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.30%,#NAME?,0.185,#NAME?,15,20,25,#NAME?,18.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
24/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.35%,#NAME?,1.875,#NAME?,4,6,8,,24/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,0.175,#NAME?,15,20,25,#NAME?,17.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
25/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.35%,#NAME?,1.4,#NAME?,4,6,8,,25/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,0.165,#NAME?,15,20,25,#NAME?,16.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
26/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.35%,#NAME?,1,#NAME?,4,6,8,,26/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,0.165,#NAME?,15,20,25,#NAME?,16.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
27/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.64%,#NAME?,38.8,#NAME?,4,6,8,,27/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,0.155,#NAME?,15,20,25,#NAME?,15.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
28/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.64%,#NAME?,38.3,#NAME?,4,6,8,,28/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,0.145,#NAME?,15,20,25,#NAME?,14.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
31/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.64%,#NAME?,38.3,#NAME?,4,6,8,,31/7/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,0.14,#NAME?,15,20,25,#NAME?,14.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
1/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,37.3,#NAME?,4,6,8,,1/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,0.135,#NAME?,15,20,25,#NAME?,13.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
2/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,36.5,#NAME?,4,6,8,,2/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,0.13,#NAME?,15,20,25,#NAME?,13.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
3/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,35.6,#NAME?,4,6,8,,3/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,0.1,#NAME?,15,20,25,#NAME?,10.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
4/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,35.4,#NAME?,4,6,8,,4/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,0.0925,#NAME?,15,20,25,#NAME?,9.25,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
7/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,34.7,#NAME?,4,6,8,,7/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,0.085,#NAME?,15,20,25,#NAME?,8.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
8/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.58%,#NAME?,34.2,#NAME?,4,6,8,,8/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,0.07,#NAME?,15,20,25,#NAME?,7.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
9/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.56%,#NAME?,33.6,#NAME?,4,6,8,,9/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,0.075,#NAME?,15,20,25,#NAME?,7.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
10/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.57%,#NAME?,32.5,#NAME?,4,6,8,,10/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,0.06,#NAME?,15,20,25,#NAME?,6.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
11/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.57%,#NAME?,32.2,#NAME?,4,6,8,,11/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,0.055,#NAME?,15,20,25,#NAME?,5.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
14/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.57%,#NAME?,31.9,#NAME?,4,6,8,,14/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.40%,#NAME?,0.05,#NAME?,15,20,25,#NAME?,5.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
15/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,31.6,#NAME?,4,6,8,,15/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.40%,#NAME?,0.05,#NAME?,15,20,25,#NAME?,5.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
16/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,30.8,#NAME?,4,6,8,,16/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.40%,#NAME?,0.0575,#NAME?,15,20,25,#NAME?,5.75,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
17/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,29.6,#NAME?,4,6,8,,17/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.40%,#NAME?,0.05,#NAME?,15,20,25,#NAME?,5.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
18/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,29.15,#NAME?,4,6,8,,18/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.40%,#NAME?,0.05,#NAME?,15,20,25,#NAME?,5.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
21/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,28.9,#NAME?,4,6,8,,21/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.40%,#NAME?,0.045,#NAME?,15,20,25,#NAME?,4.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
22/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,28.8,#NAME?,4,6,8,,22/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.40%,#NAME?,0.055,#NAME?,15,20,25,#NAME?,5.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
23/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,29.05,#NAME?,4,6,8,,23/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.40%,#NAME?,0.07,#NAME?,15,20,25,#NAME?,7.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
24/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,27.8,#NAME?,4,6,8,,24/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.40%,#NAME?,0.055,#NAME?,15,20,25,#NAME?,5.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
25/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,27.6,#NAME?,4,6,8,,25/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.40%,#NAME?,0.05,#NAME?,15,20,25,#NAME?,5.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
29/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,27.9,#NAME?,4,6,8,,29/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.45%,#NAME?,0.0375,#NAME?,15,20,25,#NAME?,3.75,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
30/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,27.85,#NAME?,4,6,8,,30/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.45%,#NAME?,0.3875,#NAME?,15,20,25,#NAME?,38.75,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
31/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,26.5,#NAME?,4,6,8,,31/8/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.45%,#NAME?,0.39,#NAME?,15,20,25,#NAME?,39.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
1/9/2023,5/9/2023,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,26.3,#NAME?,4,6,8,,1/9/2023,5/9/2023,#NAME?,#NAME?,#NAME?,5.45%,#NAME?,0.37,#NAME?,15,20,25,#NAME?,37.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
4/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,26.3,#NAME?,4,6,8,,4/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.45%,#NAME?,0.36,#NAME?,15,20,25,#NAME?,36.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
5/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,25.5,#NAME?,4,6,8,,5/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.45%,#NAME?,0.345,#NAME?,15,20,25,#NAME?,34.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
6/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,25,#NAME?,4,6,8,,6/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.45%,#NAME?,0.33,#NAME?,15,20,25,#NAME?,33.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
7/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,24.1,#NAME?,4,6,8,,7/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.45%,#NAME?,0.29,#NAME?,15,20,25,#NAME?,29.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
8/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,24,#NAME?,4,6,8,,8/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.285,#NAME?,15,20,25,#NAME?,28.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
11/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.48%,#NAME?,23.4,#NAME?,4,6,8,,11/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.29,#NAME?,15,20,25,#NAME?,29.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
12/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.45%,#NAME?,22.7,#NAME?,4,6,8,,12/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.29,#NAME?,15,20,25,#NAME?,29.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
13/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.45%,#NAME?,22.3,#NAME?,4,6,8,,13/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.285,#NAME?,15,20,25,#NAME?,28.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
14/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.45%,#NAME?,21.4,#NAME?,4,6,8,,14/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.27,#NAME?,15,20,25,#NAME?,27.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
15/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.45%,#NAME?,21.6,#NAME?,4,6,8,,15/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.28,#NAME?,15,20,25,#NAME?,28.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
18/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.50%,#NAME?,21.1,#NAME?,4,6,8,,18/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.27,#NAME?,15,20,25,#NAME?,27.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
19/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.50%,#NAME?,21.1,#NAME?,4,6,8,,19/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.2725,#NAME?,15,20,25,#NAME?,27.25,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
20/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.50%,#NAME?,21.2,#NAME?,4,6,8,,20/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.2725,#NAME?,15,20,25,#NAME?,27.25,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
21/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.50%,#NAME?,19.9,#NAME?,4,6,8,,21/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.26,#NAME?,15,20,25,#NAME?,26.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
22/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.50%,#NAME?,19.8,#NAME?,4,6,8,,22/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.265,#NAME?,15,20,25,#NAME?,26.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
25/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.50%,#NAME?,19.3,#NAME?,4,6,8,,25/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.2525,#NAME?,15,20,25,#NAME?,25.25,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
26/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.50%,#NAME?,18.5,#NAME?,4,6,8,,26/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.2525,#NAME?,15,20,25,#NAME?,25.25,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
27/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.48%,#NAME?,18,#NAME?,4,6,8,,27/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.245,#NAME?,15,20,25,#NAME?,24.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
28/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.48%,#NAME?,17.05,#NAME?,4,6,8,,28/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.225,#NAME?,15,20,25,#NAME?,22.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
29/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.45%,#NAME?,16.4,#NAME?,4,6,8,,29/9/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.23,#NAME?,15,20,25,#NAME?,23.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
2/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.45%,#NAME?,15.8,#NAME?,4,6,8,,2/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.205,#NAME?,15,20,25,#NAME?,20.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
3/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.40%,#NAME?,15.5,#NAME?,4,6,8,,3/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.1975,#NAME?,15,20,25,#NAME?,19.75,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
